claim_id,accident_date,evaluation_date,incremental_incurred,incremental_paid
claim-2011-43,9/1/11,10/1/15,61784.12698,119515.873
claim-2011-44,9/7/11,10/1/15,61784.12698,119515.873
claim-2011-45,9/13/11,10/1/15,61784.12698,119515.873
claim-2011-46,9/19/11,10/1/15,61784.12698,119515.873
claim-2011-47,9/25/11,10/1/15,61784.12698,119515.873
claim-2011-48,9/30/11,10/1/15,61784.12698,119515.873
claim-2011-49,10/6/11,10/1/15,61784.12698,119515.873
claim-2011-50,10/12/11,10/1/15,61784.12698,119515.873
claim-2011-51,10/18/11,10/1/15,61784.12698,119515.873
claim-2011-52,10/23/11,10/1/15,61784.12698,119515.873
claim-2011-53,10/29/11,10/1/15,61784.12698,119515.873
claim-2011-54,11/4/11,10/1/15,61784.12698,119515.873
claim-2011-55,11/10/11,10/1/15,61784.12698,119515.873
claim-2011-56,11/16/11,10/1/15,61784.12698,119515.873
claim-2011-57,11/21/11,10/1/15,61784.12698,119515.873
claim-2011-58,11/27/11,10/1/15,61784.12698,119515.873
claim-2011-59,12/3/11,10/1/15,61784.12698,119515.873
claim-2011-60,12/9/11,10/1/15,61784.12698,119515.873
claim-2011-61,12/15/11,10/1/15,61784.12698,119515.873
claim-2011-62,12/20/11,10/1/15,61784.12698,119515.873
claim-2011-63,12/26/11,10/1/15,61784.12698,119515.873
claim-2012-1,1/1/12,10/1/15,9531.570959,7956.109284
claim-2012-2,1/6/12,10/1/15,9531.570959,7956.109284
claim-2012-3,1/12/12,10/1/15,9531.570959,7956.109284
claim-2012-4,1/17/12,10/1/15,9531.570959,7956.109284
claim-2012-5,1/23/12,10/1/15,9531.570959,7956.109284
claim-2012-6,1/28/12,10/1/15,9531.570959,7956.109284
claim-2012-7,2/3/12,10/1/15,9531.570959,7956.109284
claim-2012-8,2/8/12,10/1/15,9531.570959,7956.109284
claim-2012-9,2/14/12,10/1/15,9531.570959,7956.109284
claim-2012-10,2/19/12,10/1/15,9531.570959,7956.109284
claim-2012-11,2/25/12,10/1/15,9531.570959,7956.109284
claim-2012-12,3/1/12,10/1/15,9531.570959,7956.109284
claim-2012-13,3/7/12,10/1/15,9531.570959,7956.109284
claim-2012-14,3/12/12,10/1/15,9531.570959,7956.109284
claim-2012-15,3/17/12,10/1/15,9531.570959,7956.109284
claim-2012-16,3/23/12,10/1/15,9531.570959,7956.109284
claim-2012-17,3/28/12,10/1/15,9531.570959,7956.109284
claim-2012-18,4/3/12,10/1/15,9531.570959,7956.109284
claim-2012-19,4/8/12,10/1/15,9531.570959,7956.109284
claim-2012-20,4/14/12,10/1/15,9531.570959,7956.109284
claim-2012-21,4/19/12,10/1/15,9531.570959,7956.109284
claim-2012-22,4/25/12,10/1/15,9531.570959,7956.109284
claim-2012-23,4/30/12,10/1/15,9531.570959,7956.109284
claim-2012-24,5/6/12,10/1/15,9531.570959,7956.109284
claim-2012-25,5/11/12,10/1/15,9531.570959,7956.109284
claim-2012-26,5/17/12,10/1/15,9531.570959,7956.109284
claim-2012-27,5/22/12,10/1/15,9531.570959,7956.109284
claim-2012-28,5/27/12,10/1/15,9531.570959,7956.109284
claim-2012-29,6/2/12,10/1/15,9531.570959,7956.109284
claim-2012-30,6/7/12,10/1/15,9531.570959,7956.109284
claim-2012-31,6/13/12,10/1/15,9531.570959,7956.109284
claim-2012-32,6/18/12,10/1/15,9531.570959,7956.109284
claim-2012-33,6/24/12,10/1/15,9531.570959,7956.109284
claim-2012-34,6/29/12,10/1/15,9531.570959,7956.109284
claim-2012-35,7/5/12,10/1/15,9531.570959,7956.109284
claim-2012-36,7/10/12,10/1/15,9531.570959,7956.109284
claim-2012-37,7/16/12,10/1/15,9531.570959,7956.109284
claim-2012-38,7/21/12,10/1/15,9531.570959,7956.109284
claim-2012-39,7/27/12,10/1/15,9531.570959,7956.109284
claim-2012-40,8/1/12,10/1/15,9531.570959,7956.109284
claim-2012-41,8/7/12,10/1/15,9531.570959,7956.109284
claim-2012-42,8/12/12,10/1/15,9531.570959,7956.109284
claim-2012-43,8/17/12,10/1/15,9531.570959,7956.109284
claim-2012-44,8/23/12,10/1/15,9531.570959,7956.109284
claim-2012-45,8/28/12,10/1/15,9531.570959,7956.109284
claim-2012-46,9/3/12,10/1/15,9531.570959,7956.109284
claim-2012-47,9/8/12,10/1/15,9531.570959,7956.109284
claim-2012-48,9/14/12,10/1/15,9531.570959,7956.109284
claim-2012-49,9/19/12,10/1/15,9531.570959,7956.109284
claim-2012-50,9/25/12,10/1/15,9531.570959,7956.109284
claim-2012-51,9/30/12,10/1/15,9531.570959,7956.109284
claim-2012-52,10/6/12,10/1/15,9531.570959,7956.109284
claim-2012-53,10/11/12,10/1/15,9531.570959,7956.109284
claim-2012-54,10/17/12,10/1/15,9531.570959,7956.109284
claim-2012-55,10/22/12,10/1/15,9531.570959,7956.109284
claim-2012-56,10/27/12,10/1/15,9531.570959,7956.109284
claim-2012-57,11/2/12,10/1/15,9531.570959,7956.109284
claim-2012-58,11/7/12,10/1/15,9531.570959,7956.109284
claim-2012-59,11/13/12,10/1/15,9531.570959,7956.109284
claim-2012-60,11/18/12,10/1/15,29167.16418,15361.19403
claim-2012-61,11/24/12,10/1/15,29167.16418,15361.19403
claim-2012-62,11/29/12,10/1/15,29167.16418,15361.19403
claim-2012-63,12/5/12,10/1/15,29167.16418,15361.19403
claim-2012-64,12/10/12,10/1/15,29167.16418,15361.19403
claim-2012-65,12/16/12,10/1/15,29167.16418,15361.19403
claim-2012-66,12/21/12,10/1/15,29167.16418,15361.19403
claim-2012-67,12/27/12,10/1/15,29167.16418,15361.19403
claim-2013-1,1/1/13,10/1/15,68504.05844,2366.558442
claim-2013-2,1/8/13,10/1/15,68504.05844,2366.558442
claim-2013-3,1/14/13,10/1/15,68504.05844,2366.558442
claim-2013-4,1/21/13,10/1/15,68504.05844,2366.558442
claim-2013-5,1/27/13,10/1/15,68504.05844,2366.558442
claim-2013-6,2/3/13,10/1/15,68504.05844,2366.558442
claim-2013-7,2/9/13,10/1/15,68504.05844,2366.558442
claim-2013-8,2/16/13,10/1/15,68504.05844,2366.558442
claim-2013-9,2/22/13,10/1/15,68504.05844,2366.558442
claim-2013-10,3/1/13,10/1/15,68504.05844,2366.558442
claim-2013-11,3/7/13,10/1/15,68504.05844,2366.558442
claim-2013-12,3/14/13,10/1/15,68504.05844,2366.558442
claim-2013-13,3/20/13,10/1/15,68504.05844,2366.558442
claim-2013-14,3/27/13,10/1/15,68504.05844,2366.558442
claim-2013-15,4/2/13,10/1/15,68504.05844,2366.558442
claim-2013-16,4/9/13,10/1/15,68504.05844,2366.558442
claim-2013-17,4/15/13,10/1/15,68504.05844,2366.558442
claim-2013-18,4/22/13,10/1/15,68504.05844,2366.558442
claim-2013-19,4/28/13,10/1/15,68504.05844,2366.558442
claim-2013-20,5/5/13,10/1/15,68504.05844,2366.558442
claim-2013-21,5/11/13,10/1/15,68504.05844,2366.558442
claim-2013-22,5/18/13,10/1/15,68504.05844,2366.558442
claim-2013-23,5/24/13,10/1/15,68504.05844,2366.558442
claim-2013-24,5/31/13,10/1/15,68504.05844,2366.558442
claim-2013-25,6/6/13,10/1/15,68504.05844,2366.558442
claim-2013-26,6/13/13,10/1/15,68504.05844,2366.558442
claim-2013-27,6/19/13,10/1/15,68504.05844,2366.558442
claim-2013-28,6/26/13,10/1/15,68504.05844,2366.558442
claim-2013-29,7/2/13,10/1/15,68504.05844,2366.558442
claim-2013-30,7/9/13,10/1/15,68504.05844,2366.558442
claim-2013-31,7/16/13,10/1/15,68504.05844,2366.558442
claim-2013-32,7/22/13,10/1/15,68504.05844,2366.558442
claim-2013-33,7/29/13,10/1/15,68504.05844,2366.558442
claim-2013-34,8/4/13,10/1/15,69176.78571,3039.285714
claim-2013-35,8/11/13,10/1/15,69176.78571,3039.285714
claim-2013-36,8/17/13,10/1/15,69176.78571,3039.285714
claim-2013-37,8/24/13,10/1/15,69176.78571,3039.285714
claim-2013-38,8/30/13,10/1/15,69176.78571,3039.285714
claim-2013-39,9/6/13,10/1/15,69176.78571,3039.285714
claim-2013-40,9/12/13,10/1/15,69176.78571,3039.285714
claim-2013-41,9/19/13,10/1/15,69176.78571,3039.285714
claim-2013-42,9/25/13,10/1/15,69176.78571,3039.285714
claim-2013-43,10/2/13,10/1/15,69176.78571,3039.285714
claim-2013-44,10/8/13,10/1/15,69176.78571,3039.285714
claim-2013-45,10/15/13,10/1/15,69176.78571,3039.285714
claim-2013-46,10/21/13,10/1/15,69176.78571,3039.285714
claim-2013-47,10/28/13,10/1/15,69176.78571,3039.285714
claim-2013-48,11/3/13,10/1/15,69176.78571,3039.285714
claim-2013-49,11/10/13,10/1/15,69176.78571,3039.285714
claim-2013-50,11/16/13,10/1/15,69176.78571,3039.285714
claim-2013-51,11/23/13,10/1/15,69176.78571,3039.285714
claim-2013-52,11/29/13,10/1/15,69176.78571,3039.285714
claim-2013-53,12/6/13,10/1/15,69176.78571,3039.285714
claim-2013-54,12/12/13,10/1/15,69176.78571,3039.285714
claim-2013-55,12/19/13,10/1/15,69176.78571,3039.285714
claim-2013-56,12/25/13,10/1/15,69176.78571,3039.285714
claim-2014-1,1/1/14,10/1/15,43290,29106.66667
claim-2014-2,1/13/14,10/1/15,43290,29106.66667
claim-2014-3,1/25/14,10/1/15,43290,29106.66667
claim-2014-4,2/7/14,10/1/15,43290,29106.66667
claim-2014-5,2/19/14,10/1/15,43290,29106.66667
claim-2014-6,3/3/14,10/1/15,43290,29106.66667
claim-2014-7,3/15/14,10/1/15,43290,29106.66667
claim-2014-8,3/27/14,10/1/15,43290,29106.66667
claim-2014-9,4/8/14,10/1/15,43290,29106.66667
claim-2014-10,4/20/14,10/1/15,43290,29106.66667
claim-2014-11,5/3/14,10/1/15,43290,29106.66667
claim-2014-12,5/15/14,10/1/15,43290,29106.66667
claim-2014-13,5/27/14,10/1/15,43290,29106.66667
claim-2014-14,6/8/14,10/1/15,43290,29106.66667
claim-2014-15,6/20/14,10/1/15,43290,29106.66667
claim-2014-16,7/3/14,10/1/15,43290,29106.66667
claim-2014-17,7/15/14,10/1/15,43290,29106.66667
claim-2014-18,7/27/14,10/1/15,43290,29106.66667
claim-2014-19,8/8/14,10/1/15,43290,29106.66667
claim-2014-20,8/20/14,10/1/15,43290,29106.66667
claim-2014-21,9/1/14,10/1/15,43290,29106.66667
claim-2014-22,9/13/14,10/1/15,43290,29106.66667
claim-2014-23,9/26/14,10/1/15,43290,29106.66667
claim-2014-24,10/8/14,10/1/15,43290,29106.66667
claim-2014-25,10/20/14,10/1/15,43290,29106.66667
claim-2014-26,11/1/14,10/1/15,43290,29106.66667
claim-2014-27,11/13/14,10/1/15,43290,29106.66667
claim-2014-28,11/26/14,10/1/15,43290,29106.66667
claim-2014-29,12/8/14,10/1/15,43290,29106.66667
claim-2014-30,12/20/14,10/1/15,43290,29106.66667
